ID 7.3.5.2 2.56.1.2 3.1.8.1 3.1.8.3 1.27.1.1 1.27.1.2 3.42.1.1 1.45.1.2 1.4.1.1 2.9.1.2 1.4.1.2 2.9.1.3 1.4.1.3 2.44.1.2 2.9.1.4 3.42.1.5 3.2.1.2 3.42.1.8 3.2.1.3 3.2.1.4 3.2.1.5 3.2.1.6 2.28.1.1 3.3.1.2 3.2.1.7 2.28.1.3 3.3.1.5 7.3.10.1 3.32.1.11 3.32.1.13 7.3.6.1 7.3.6.2 7.3.6.4 2.38.4.1 2.1.1.1 2.1.1.2 3.32.1.1 2.38.4.3 2.1.1.3 2.1.1.4 2.38.4.5 2.1.1.5 7.39.1.2 2.52.1.2 7.39.1.3 1.36.1.2 3.32.1.8 1.36.1.5 7.41.5.1 7.41.5.2 1.41.1.2 2.5.1.1 2.5.1.3 1.41.1.5
d1dooe_ 2 4 2 2 2 2 2 2 4 4 2 4 2 4 2 2 2 2 2 2 4 2 4 2 2 2 2 4 1 3 2 2 2 2 2 2 1 2 2 2 4 2 2 2 4 4 1 4 4 4 2 4 2 4
d1a1va1 4 2 2 4 4 4 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 4 4 1 1 2 2 2 2 4 2 1 2 2 2 2 2 2 2 2 2 1 4 2 4 4 2 2 2
d1a1va2 2 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 1 1 2 4 2 2 4 2 1 4 2 2 2 4 4 2 2 2 1 4 2 4 2 4 2 2
d1ble__ 2 4 4 4 4 4 2 2 4 2 4 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 4 4 2 4 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 4 2 4 4 4
d1d0va_ 2 4 4 2 2 4 2 2 2 4 2 2 4 4 4 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 4 2 2 2 2 4 2 2 2 4 2 2 4 2 4 2 2 4 4
d1chd__ 2 2 2 4 2 2 2 4 4 2 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 4 4 2 4 2 2 2 2 4 2 2 2 2 2 2
d1gci__ 2 2 2 4 2 2 2 2 4 4 4 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 4 4 4 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 4 4
d1d3va_ 2 2 2 2 4 2 4 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 4 4 2 2 4 2 2
d1c3pa_ 4 2 2 2 4 4 4 2 2 4 2 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 4 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2
d3cla__ 2 4 2 2 2 2 4 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4
d1eaf__ 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2
d1e2o__ 2 2 4 4 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2
d1d1qa_ 2 4 4 2 2 2 2 2 4 4 2 2 4 4 2 4 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 4 4 2 2 2 2 2 2 4 4 4
d1iiba_ 2 2 2 2 2 2 2 4 4 2 2 4 2 4 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 4 4 2 4 2 2 4 2 2 2 4
d1vhra_ 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 4 4 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 4 2 2 4 2 2 2 2 4 4 4 2 2 4 2 4 2 4 4 4
d1mkp__ 4 2 4 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 4 4 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 2 2 4 4 4 2 2 4 4 4 2 2 2 4
d1pty__ 4 4 2 4 4 2 2 4 4 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 4 2 2 4 4 2 4
d1ypta_ 4 4 4 4 2 2 2 2 4 2 2 2 2 4 4 4 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 4 2 4 4 2 4
d1d5ra2 2 4 2 4 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 2 2 4 4 2 4 4 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 4 2 2 2 2 2
d1qb0a_ 4 2 2 2 4 4 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2 4 2 4 2 2 4 4 4 2 4 2 2 2 2 2 4 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 4
d1rhs_1 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 2 2 2 2 2 2 2 2 4 2 4 2 2 4 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 4 2 4 2 2 2 2
d1rhs_2 4 2 2 2 4 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 4 2 2 2 4 4
d1e0ca1 2 2 2 4 4 4 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 4 2 2 2 2 4 4 2 4 2 2 4 4 2 4 2 2 2 4
d1e0ca2 4 2 4 2 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 4 2 2 4 4 4 2 4 4 2 2 2 4 4 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 4 4
d2trxa_ 4 2 2 2 2 2 3 2 4 4 2 2 4 4 4 1 2 1 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2
d1thx__ 2 4 2 2 4 2 3 2 4 4 2 2 2 2 4 1 2 1 2 2 2 2 4 2 2 2 4 4 2 4 4 4 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 4 4 4 2 4 2 2
d1dbya_ 2 4 2 4 2 2 3 2 2 2 2 2 4 4 4 1 2 1 2 2 2 2 4 2 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 4 2 2 2 2 4 4
d1tof__ 2 4 2 4 2 4 3 2 4 2 2 4 2 4 2 1 2 1 2 2 2 2 4 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4
d1quwa_ 2 4 2 2 4 2 3 2 2 2 4 2 2 4 4 1 2 1 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 4 2 2 4 2 2 2 2 2 2 4 2 2 4 4 4 2 2 2 4
d1erv__ 4 2 2 2 2 2 3 2 2 4 4 2 2 4 2 1 2 1 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 4 4 2 2 4 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 4
d1aba__ 4 2 2 2 4 2 3 2 4 2 4 2 2 4 2 1 2 1 2 4 2 2 2 2 2 4 2 4 2 4 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 4 2 4 2 2 4 2 4
d1egr__ 2 2 2 2 2 2 3 2 4 2 2 2 4 4 4 1 2 1 2 2 4 2 4 4 2 2 4 4 2 2 4 4 2 2 2 2 4 2 2 2 2 4 2 2 4 2 4 4 4 4 2 2 2 2
d3grx__ 2 4 4 4 2 2 3 2 2 4 2 2 2 4 2 1 2 1 2 2 2 2 2 2 2 2 4 4 4 2 2 2 2 4 2 2 2 2 2 4 2 2 2 4 4 2 2 4 2 2 2 2 2 2
d1kte__ 2 2 2 4 2 4 3 2 2 2 2 2 2 4 2 1 2 1 2 2 2 2 4 2 4 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 4 2 2 4 4 4 2 2 2 4
d1bjx__ 2 2 2 2 4 4 1 2 2 2 2 2 2 4 2 1 2 1 2 2 2 2 2 2 2 2 4 4 2 2 4 2 4 2 4 2 2 2 2 2 4 2 4 2 2 2 2 4 4 2 4 2 2 4
d1mek__ 4 4 2 2 4 2 1 2 2 2 4 2 2 4 4 1 2 1 2 2 2 2 2 2 2 2 4 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 4 2 4
d1a8l_1 2 2 2 2 2 2 1 2 4 4 2 2 2 4 2 1 4 1 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2
d1a8l_2 2 2 2 2 2 2 1 2 4 4 2 2 2 4 2 1 2 1 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 4 4
d1a8y_1 2 4 2 2 2 2 1 4 2 4 2 2 2 4 2 1 4 1 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 4 4 2 2 2 2 2 4 2 2 4 2 2 4 2 2 2 2 2 2
d1a8y_2 2 2 2 2 2 4 1 2 4 2 2 4 2 4 4 1 4 1 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 4 4 4 2 4 4 2
d1a8y_3 4 2 2 2 2 2 1 4 4 2 2 2 2 4 2 1 4 1 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2
d1fvka2 4 2 4 2 2 2 1 2 4 4 2 2 2 4 2 1 2 1 4 4 2 2 4 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 4 2 2 2 2 2 4 4 2
d1bed_2 2 2 2 2 2 2 1 2 2 4 4 2 2 4 2 1 4 1 2 2 4 2 4 4 2 2 2 4 2 2 2 4 2 4 4 2 2 4 2 2 2 4 2 2 2 4 4 4 2 2 2 2 2 2
d1glqa2 2 4 2 2 4 2 1 2 4 2 2 2 4 2 2 3 4 1 2 2 2 2 4 2 2 2 4 4 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4 2 2 2 4 4 2
d2gsta2 4 4 2 2 2 4 1 2 2 4 2 2 2 4 2 3 2 1 2 4 4 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 2 4 2 4
d1gsea2 2 2 2 2 2 2 1 2 2 2 2 2 2 4 2 3 2 1 2 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 4 4 2 4 2 4 2 2 2 2 2 2 2 4 2 2 2 2 4 4
d1ljra2 2 2 2 2 2 2 1 2 2 2 2 2 2 4 2 3 4 1 2 2 2 2 4 2 2 2 4 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2
d1pd212 4 2 2 2 2 2 1 2 2 2 2 2 2 4 2 3 2 1 2 2 2 2 2 4 2 2 4 4 2 2 2 4 2 2 4 2 2 4 4 2 4 4 2 2 4 2 2 4 4 2 4 4 2 4
d2gsq_2 2 2 2 2 4 2 1 2 2 2 4 2 2 4 2 3 2 1 2 2 2 2 2 2 2 4 4 4 4 2 4 4 2 2 2 2 2 4 2 2 2 4 2 4 2 2 2 4 4 4 2 2 2 4
d1duga2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 4 3 2 1 2 2 2 2 4 2 2 4 2 4 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 4 2 2
d1gnwa2 2 2 2 4 4 4 1 2 4 2 2 2 4 2 2 3 4 1 2 2 4 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 2 2 4 2 2 4 2 4
d1axda2 4 4 2 4 4 2 1 2 2 2 2 2 2 4 2 3 4 1 2 2 2 2 4 2 2 4 4 4 2 4 4 2 2 4 4 2 2 4 2 4 2 2 2 2 2 2 2 4 2 2 2 2 2 4
d1aw9_2 2 4 4 4 2 4 1 4 2 2 2 2 2 4 2 3 2 1 2 2 2 2 4 2 2 2 4 4 4 2 2 4 4 2 2 2 2 4 2 4 4 2 4 2 2 2 2 4 4 4 2 2 4 2
d1a0fa2 4 4 4 2 2 4 1 2 2 4 2 2 2 4 2 3 2 1 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 4 4 2 2 2 2 4
d1pmt_2 2 2 2 2 2 2 1 2 2 2 2 2 2 4 4 3 2 1 4 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 4 2 4 2 2 2 2 2 2 4
d1f2ea2 2 4 2 2 2 2 1 2 2 2 4 2 2 4 2 3 2 1 2 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 4 2 2
d2trcp_ 4 2 4 4 4 2 1 2 4 4 4 2 2 4 4 1 2 1 2 2 4 2 4 4 2 2 4 4 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 4 2 4 2
d1qgva_ 2 2 2 4 4 4 1 2 4 2 2 4 2 4 2 1 2 1 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 2 4 4 2 4
d1gp1a_ 2 4 2 2 2 4 1 2 4 4 2 2 2 4 4 1 2 3 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 4 4 2 2 2 4
d1qk8a_ 2 2 2 4 2 2 1 2 4 4 2 2 2 4 2 1 2 3 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 4 4 2 2 2 4 2 2 4 4 2 4 2 4 2 2
d1qq2a_ 4 2 2 2 2 4 1 2 4 2 2 2 2 4 2 1 2 3 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 4 4
d1prxa_ 4 2 2 2 4 2 1 2 4 2 2 2 4 4 2 1 2 3 4 4 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2
d1foha3 2 2 2 2 2 2 1 2 2 4 2 2 2 4 2 1 2 3 2 2 4 2 4 4 2 2 2 4 4 2 2 4 2 4 4 2 2 4 2 2 2 2 2 2 4 2 2 4 4 2 2 4 2 2
d1trka3 4 2 2 2 2 2 2 2 2 2 4 2 4 4 2 2 4 2 4 2 4 2 4 2 2 4 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 4
d1qs0b2 4 4 2 2 2 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 4 2 4 2 2 2 4 4 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 2 4
d1b0pa3 2 2 4 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 4 4 4 2 2 2 2 2 2 2 4 2 2 4 2 4 2 2 4 2 2 4 4 2 2 2 2 4
d1a49a3 4 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 4 4 2 2 2 4
d1pkla3 2 2 4 4 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 4 2 4 2 2 4 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 4 4 2 2
d1a3wa3 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 4 4 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2 4 4 2 2 2 2 2
d1e0ta3 2 4 4 4 4 4 2 2 4 2 2 2 4 4 2 2 2 2 2 2 4 2 4 4 2 2 4 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 2 2 2 4 2
d1lam_1 2 2 4 4 2 2 4 2 2 2 2 4 2 4 2 4 4 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 4 2 2 4 2 4 2 2 2 4
d1kmma1 4 2 2 2 4 2 2 2 4 4 4 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 2 4 4 4 2 2 4 2
d1adja1 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 4 2 4 4 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 4 4 2 2 4 4 4
d1atia1 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 4
d1qf6a1 4 2 2 2 4 4 4 2 2 2 4 2 4 4 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4
d1diob_ 4 4 2 4 2 2 2 2 2 2 2 2 2 4 2 4 4 4 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 4 4 2 2 2 2 2 4 2 2 4 2 2 4 4 4 2 4 4 4
d1b78a_ 2 4 2 4 2 2 2 4 4 2 2 2 2 4 2 4 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2 4 2 2 2 4 2 2 4 2 4
d1ex2a_ 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 2 4 2 4 4 2 2 2 2 2 4 2 4 2 4 4 4 2 4 4 2
d1ckqa_ 4 2 2 2 2 2 4 2 2 2 2 2 2 4 4 2 2 2 2 2 4 2 4 2 2 2 2 2 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 4 4
d1eona_ 2 2 2 2 4 4 2 4 4 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2
d1bam__ 4 4 2 2 2 2 2 2 2 4 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 4 4 4 2 4 4 2 2 4 2 2
d1dmua_ 4 2 4 2 2 4 2 2 2 4 2 2 2 4 2 2 4 2 2 2 2 2 4 2 4 2 4 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2 4 2 4 2 4 2 2 2 2 2
d1dfma_ 2 4 2 4 2 2 2 2 2 4 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4 4 2 2 2 2 2 4 2 2 2 2 2 4 4 2 2 2 2 2 2 4 2 2 4 4
d3pvia_ 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2
d1cfr__ 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 4 4 2 4 2 4 2 2 2 4
d1d02a_ 2 4 2 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 4 2 2 4 2 2 4 2 4 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 4 2 4 4 4 2 4
d2foka4 2 2 4 2 2 2 2 4 4 2 2 2 4 2 4 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 4 4 2 4 2 2 2 2
d1avqa_ 4 2 2 2 2 4 4 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 4 4 2
d1azo__ 4 2 4 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 4
d1vsra_ 4 4 2 4 2 4 4 2 4 4 2 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 4 4 2 2 2 2 4
d1f1za2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 4 4 4 2 4 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 4 4 4 2 2 2 4 2
d1a79a1 2 2 2 4 4 2 2 2 2 4 2 2 2 4 4 4 2 4 2 2 2 2 4 2 2 2 4 4 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 4 4
d1dzfa1 4 4 4 2 2 2 4 2 2 4 2 4 2 4 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 4 4 4 2 2 2 2 2 2 4 4 4 2 4 2 2 4 4 4 2
d2rsla_ 2 2 4 4 4 2 4 2 4 4 2 4 2 4 4 2 2 2 4 2 2 2 4 2 2 2 4 4 2 2 4 2 4 2 2 2 2 4 4 4 2 2 2 2 4 2 2 4 4 2 4 2 4 4
d1tfr_2 4 4 2 2 4 2 2 4 2 2 2 2 2 4 4 2 4 2 4 4 2 2 4 2 4 2 2 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2 4 4 4 2 4 2 4 2 4 2 2 4
d1bgxt2 4 4 4 2 4 2 2 4 2 4 2 2 2 4 2 4 2 2 2 2 2 4 4 2 4 2 2 4 4 2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2
d1xo1a2 2 2 2 4 4 2 2 2 2 4 2 2 2 4 4 4 2 2 4 4 2 2 4 4 2 2 4 4 2 2 4 2 4 2 4 4 2 2 2 2 2 2 2 2 4 4 4 4 2 2 2 2 4 4
d1a77_2 4 4 2 2 2 2 2 2 4 4 2 4 4 4 4 2 4 2 2 2 2 2 4 2 2 2 4 4 2 2 4 2 4 2 2 2 2 2 2 4 2 4 4 2 4 4 2 2 4 4 2 4 2 4
d1ekja_ 4 2 4 4 2 2 4 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 4 2 4 4 4
d1ddza1 2 2 2 4 4 2 2 2 2 2 2 4 2 4 2 4 2 2 2 2 2 2 4 2 2 4 4 4 2 2 4 2 2 2 2 2 2 4 2 2 2 4 2 4 4 2 2 4 4 2 2 2 2 4
d1pdo__ 4 4 4 2 4 4 4 2 4 2 2 2 2 4 4 2 4 2 2 2 4 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 4 2 2 2 4 4 4 2 2 2 2
d1bupa1 2 2 2 4 2 4 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 4 4 4
d1bupa2 2 4 2 4 4 4 4 2 4 4 4 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2 4 2
d1yaga1 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 4 2 2 2 4 2 2 2 2 4 4 2 4 2 2 2 4 2 4 2 4 2 2 2 2 4 4 2 2 4 2 2 4 2 4 4
d1yaga2 2 2 2 4 2 2 2 4 2 4 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 4 2 4 2 4 4 2 2 2 2 2 2 4 4 2 2 2 2 2 2 4 2 2
d1czan1 2 4 2 2 2 2 2 2 2 4 4 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 4 2 4 2 4 2 2 2 4 2 4 4 4 2 4 4 2 2 4 4 2
d1czan2 2 2 2 4 2 4 2 2 2 2 4 2 2 4 4 4 2 4 2 2 2 2 4 2 2 4 4 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 4
d1bu6o1 2 4 2 2 2 2 2 4 4 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 4 4 4 2 4 4 2
d1bu6o2 2 2 2 4 2 2 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 4 4 2 2 2 4 4 2 2 4 4 2 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 4 2 4 2 4
d1chma1 4 2 4 2 2 2 2 2 4 4 2 4 2 4 2 4 2 2 4 2 2 2 4 2 2 2 4 4 4 2 2 2 4 2 2 4 4 4 2 2 2 2 2 2 2 2 2 4 2 4 2 4 4 4
d2rn2__ 2 4 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 4 2 2 2 4
d1vrta1 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 4 2 2 2 2 4 2 4 2 2 2 4 4 4 2 2 4 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 4 2 2 2
d1cxqa_ 2 2 2 2 2 4 4 2 2 2 2 2 2 4 2 2 2 4 2 4 2 2 4 2 2 2 2 4 4 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 4
d1b9da_ 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 4 2 2 2 4 2 4 2 4 2 4 4 2
d1bco_2 2 4 2 2 2 2 4 4 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 2 2
d1b7ea_ 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 4 4 2 2 2 4 4 4 2 2 4 2 2 2 2 2 4 2 4 4 2 2 2 4 2 2 2 4 2 2 2 4 4
d1kfsa1 2 4 2 4 4 2 4 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 4 4 2 4 2 4 2 4 2 4 2 4 2 2 2 2 2 2 4 4 2 2 4 4 2 2 4 4
